method,method_label,control_name,control_value,amplitude_shrinkage,average_l0,checkpoint_step,checkpoint_training_loss,clean_reconstruction_error,dead_feature_window,dead_fraction,decoder_recovery_cosine,decoder_recovery_ground_truth,decoder_recovery_sae,expected_l0,explained_variance,generalization_error,ground_truth_expected_l0,ground_truth_match_coverage,ground_truth_num_features,init_seed,input_dim,l1_raw_relu_rho_model,l1_raw_relu_selection_error,l1_raw_relu_sigma_sel,mask_uncertainty,matched_decoder_recovery_cosine,matched_latent_count,mean_activation,paper_style_sigma_sel,reconstruction_error,reconstruction_mse,rho_model,sae_latent_match_coverage,sae_width,selection_error,support_average_precision,support_density,support_f1,support_precision,support_recall,support_roc_auc,target_model_density,train_steps,union_width,unmatched_ground_truth_features,unmatched_sae_latents,l1_gmm_threshold,l1_raw_relu_density,n_seeds
topk,TopK,k,68.0,-0.3324747907601284,66.046875,999.0,0.008797803893685341,0.02473766729235649,100.0,0.0,0.6071234941482544,0.6071234941482544,0.6071234941482544,66.046875,0.9993369579315186,1.10883490840515,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6071234941482544,128.0,0.1237913966178894,0.23469507694244385,0.02473766729235649,0.0009674608008936048,0.5159912109375,1.0,128.0,0.5133056640625,0.09963079664545396,0.1,0.16654278777067538,0.09939082091317719,0.5134433241674304,0.49858468971551717,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,69.0,-0.2884976080783761,66.484375,999.0,0.008976041339337826,0.02534153312444687,100.0,0.0,0.6036330461502075,0.6036330461502075,0.6036330461502075,66.484375,0.9993041753768921,1.1014593151212742,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6036330461502075,128.0,0.12527242302894592,0.23401308059692383,0.02534153312444687,0.0010152701288461685,0.5194091796875,1.0,128.0,0.52044677734375,0.0975429716104967,0.1,0.15961168875967083,0.09515276145710928,0.4948059883898564,0.4863333213690255,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,70.0,-0.4292642296271743,66.798828125,999.0,0.006328618619590998,0.02417892776429653,100.0,0.0,0.5999639630317688,0.5999639630317688,0.5999639630317688,66.798828125,0.9993665814399719,1.1116770024253817,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5999639630317688,128.0,0.12562382221221924,0.23334339261054993,0.02417892776429653,0.0009242509840987623,0.5218658447265625,1.0,128.0,0.5212860107421875,0.09805872947932312,0.1,0.1615824477875672,0.09625449548258823,0.5029025358997862,0.4894661857325681,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,71.0,-0.1170877802893043,67.755859375,999.0,0.008505214005708694,0.02809751220047474,100.0,0.0,0.6037171483039856,0.6037171483039856,0.6037171483039856,67.755859375,0.9991446137428284,1.1041210915169217,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6037171483039856,128.0,0.12800511717796326,0.23092374205589294,0.02809751220047474,0.0012481063604354858,0.5293426513671875,1.0,128.0,0.5247039794921875,0.09927957967689408,0.1,0.1661129568106312,0.09872877691620305,0.5232202871982891,0.4965991247823959,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,72.0,0.005192737499504084,68.548828125,999.0,0.011143531650304794,0.030098330229520798,100.0,0.0,0.6039317846298218,0.6039317846298218,0.6039317846298218,68.548828125,0.9990184307098389,1.0978401022299766,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6039317846298218,128.0,0.128132164478302,0.22837236523628235,0.030098330229520798,0.0014321900671347976,0.5355377197265625,1.0,128.0,0.5310211181640625,0.09862385787226313,0.1,0.16430132315155008,0.09747271846596575,0.5226092270088604,0.4928184294054303,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,73.0,0.3438103290226052,69.212890625,999.0,0.008707569912075996,0.03060419298708439,100.0,0.0,0.6044273376464844,0.6044273376464844,0.6044273376464844,69.212890625,0.9989851713180542,1.090544173219635,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6044273376464844,128.0,0.1281055361032486,0.2288353145122528,0.03060419298708439,0.0014807363040745258,0.5407257080078125,1.0,128.0,0.5336151123046875,0.09937634715127475,0.1,0.16701998427935116,0.09893614019245421,0.5355942560342194,0.49714956063280724,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,74.0,-0.02224459860893734,69.263671875,999.0,0.010267345234751701,0.030376439914107323,100.0,0.0,0.6072841286659241,0.6072841286659241,0.6072841286659241,69.263671875,0.9990002512931824,1.111898443739691,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6072841286659241,128.0,0.12852692604064941,0.22772875428199768,0.030376439914107323,0.0014587794430553913,0.5411224365234375,1.0,128.0,0.5366058349609375,0.09809812423464043,0.1,0.16286986122021474,0.096466739982517,0.5226092270088604,0.4897162086900549,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,76.0,0.08022501928124624,69.794921875,999.0,0.008033202029764652,0.028247082605957985,100.0,0.0,0.6068052053451538,0.6068052053451538,0.6068052053451538,69.794921875,0.9991354942321777,1.0977415817622385,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6068052053451538,128.0,0.12861919403076172,0.22806665301322937,0.028247082605957985,0.0012614296283572912,0.5452728271484375,1.0,128.0,0.5395965576171875,0.09825219748105765,0.1,0.1636195927248646,0.09679585840212676,0.5284142988084326,0.4906353575750927,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,75.0,0.023356146132500935,70.0546875,999.0,0.009803860448300838,0.03289664164185524,100.0,0.0,0.6082887649536133,0.6082887649536133,0.6082887649536133,70.0546875,0.9988274574279785,1.113596824255502,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6082887649536133,128.0,0.1307278275489807,0.22765403985977173,0.03289664164185524,0.001710877986624837,0.54730224609375,1.0,128.0,0.545501708984375,0.09632712150315498,0.1,0.1571179327580516,0.09289617486338798,0.5090131377940728,0.4787310137181925,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,77.0,-0.043605861707145685,70.53125,999.0,0.01089442241936922,0.0302262119948864,100.0,0.0,0.6123107671737671,0.6123107671737671,0.6123107671737671,70.53125,0.9990100860595703,1.106033829567105,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6123107671737671,128.0,0.13184627890586853,0.22614556550979614,0.0302262119948864,0.0014443860854953527,0.551025390625,1.0,128.0,0.5467529296875,0.09708287394097045,0.1,0.16001687842843076,0.09451151971643774,0.5213871066300031,0.48353640803614073,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,78.0,0.0410649181858512,70.97265625,999.0,0.009608358144760132,0.030529577285051346,100.0,0.0,0.607300877571106,0.607300877571106,0.607300877571106,70.97265625,0.9989901185035706,1.111152325567252,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.607300877571106,128.0,0.13323131203651428,0.2240617871284485,0.030529577285051346,0.0014735247241333127,0.554473876953125,1.0,128.0,0.551605224609375,0.09616716073511014,0.1,0.1570282622889656,0.09265782376575486,0.5143599144515735,0.47771733644260317,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,79.0,0.04652752801521072,71.095703125,999.0,0.008397587575018406,0.030684156343340874,100.0,0.0,0.6130497455596924,0.6130497455596924,0.6130497455596924,71.095703125,0.9989798665046692,1.1033430968186126,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6130497455596924,128.0,0.13365498185157776,0.22358420491218567,0.030684156343340874,0.0014884842094033957,0.5554351806640625,1.0,128.0,0.5495147705078125,0.0974268395535008,0.1,0.1614548164016113,0.09524463613636988,0.52963641918729,0.48566920128715235,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,80.0,0.18445461117074588,71.2578125,999.0,0.007865628227591515,0.03033849038183689,100.0,0.0,0.6096711158752441,0.6096711158752441,0.6096711158752441,71.2578125,0.9990026950836182,1.0989589009820009,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6096711158752441,128.0,0.13379953801631927,0.22319942712783813,0.03033849038183689,0.0014551365748047829,0.55670166015625,1.0,128.0,0.54779052734375,0.09870225325961085,0.1,0.1656983499883802,0.09771406644008332,0.544607393828292,0.49328182880090654,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,82.0,0.0462757028123394,71.97265625,999.0,0.013589971698820591,0.033440977334976196,100.0,0.0,0.6115305423736572,0.6115305423736572,0.6115305423736572,71.97265625,0.9987882971763611,1.1057566065370692,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6115305423736572,128.0,0.13548365235328674,0.21807825565338135,0.033440977334976196,0.0017679654993116856,0.562286376953125,1.0,128.0,0.55560302734375,0.0971519500583756,0.1,0.16093649184256617,0.09476255088195387,0.5334555453712191,0.4839849349164961,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,84.0,0.5180141362016287,72.34375,999.0,0.013029396533966064,0.03245587646961212,100.0,0.0,0.6069077253341675,0.6069077253341675,0.6069077253341675,72.34375,0.998858630657196,1.1003323126762379,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6069077253341675,128.0,0.13586872816085815,0.2179815173149109,0.03245587646961212,0.001665338408201933,0.565185546875,1.0,128.0,0.5567626953125,0.09767813483347339,0.1,0.16285045656862296,0.09581533477321814,0.5421631530705775,0.48721142905266457,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,83.0,0.08970004537501897,72.474609375,999.0,0.007308942265808582,0.02981242723762989,100.0,0.0,0.6070917248725891,0.6070917248725891,0.6070917248725891,72.474609375,0.9990370273590088,1.11485390388931,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6070917248725891,128.0,0.1347234547138214,0.21900078654289246,0.02981242723762989,0.0014051105827093124,0.5662078857421875,1.0,128.0,0.5589447021484375,0.09705969646077663,0.1,0.16085950564680548,0.09461826609534589,0.5363580812710051,0.48341891180010677,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,81.0,0.002201973727391883,72.529296875,999.0,0.00833415798842907,0.03026634454727173,100.0,0.0,0.6101332306861877,0.6101332306861877,0.6101332306861877,72.529296875,0.9990074634552002,1.1097306057432381,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6101332306861877,128.0,0.1353895366191864,0.21802154183387756,0.03026634454727173,0.0014482240658253431,0.5666351318359375,1.0,128.0,0.5566253662109375,0.0982812855287925,0.1,0.16487717772029029,0.09697051299313317,0.55010693553315,0.49081885172995865,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,85.0,0.09245003810959108,72.888671875,999.0,0.006524459458887577,0.029335852712392807,100.0,0.0,0.6052187085151672,0.6052187085151672,0.6052187085151672,72.888671875,0.9990675449371338,1.122557990450117,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6052187085151672,128.0,0.13681289553642273,0.217397540807724,0.029335852712392807,0.0013605462154373527,0.5694427490234375,1.0,128.0,0.5649261474609375,0.0955908453145999,0.1,0.15597857061438503,0.09166912296685334,0.5226092270088604,0.4739847287782054,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,88.0,0.21994771083457396,72.962890625,999.0,0.008581450209021568,0.03124617598950863,100.0,0.0,0.6125903129577637,0.6125903129577637,0.6125903129577637,72.962890625,0.9989421367645264,1.1153567457382536,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6125903129577637,128.0,0.13770118355751038,0.21536406874656677,0.03124617598950863,0.0015435104724019766,0.5700225830078125,1.0,128.0,0.5595245361328125,0.09819240705286666,0.1,0.16477233902011254,0.09682254999063095,0.5525511762908647,0.4902949134548068,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,86.0,0.11054871671268852,73.166015625,999.0,0.0068198395892977715,0.028680644929409027,100.0,0.0,0.6071105003356934,0.6071105003356934,0.6071105003356934,73.166015625,0.9991087317466736,1.1159025607080866,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6071105003356934,128.0,0.13729225099086761,0.21606716513633728,0.028680644929409027,0.0013004500651732087,0.5716094970703125,1.0,128.0,0.5639495849609375,0.09675471159058843,0.1,0.16015633876428748,0.0940711673473746,0.5383440268866483,0.4815215642146413,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,87.0,0.39002543079442253,73.353515625,999.0,0.007924525067210197,0.03071591444313526,100.0,0.0,0.6089160442352295,0.6089160442352295,0.6089160442352295,73.353515625,0.998977780342102,1.0996955440773089,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6089160442352295,128.0,0.13792762160301208,0.2150493562221527,0.03071591444313526,0.0014915670035406947,0.5730743408203125,1.0,128.0,0.5622100830078125,0.09807808619470962,0.1,0.16456930367548694,0.09662646111244243,0.5543843568591507,0.4896180133168443,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,90.0,0.18757567188961569,73.548828125,999.0,0.00920146331191063,0.031925421208143234,100.0,0.0,0.6105457544326782,0.6105457544326782,0.6105457544326782,73.548828125,0.9988956451416016,1.1043366860724642,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6105457544326782,128.0,0.13897964358329773,0.21285155415534973,0.031925421208143234,0.0016113471938297153,0.5746002197265625,1.0,128.0,0.5578460693359375,0.10082466836374786,0.1,0.1729294391783363,0.10149507395703322,0.5838680109990834,0.5051481095849799,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,89.0,0.015469172853695591,73.59375,999.0,0.006434300914406776,0.029222657904028893,100.0,0.0,0.606619119644165,0.606619119644165,0.606619119644165,73.59375,0.9990747570991516,1.1004471655782875,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.606619119644165,128.0,0.13846948742866516,0.21307581663131714,0.029222657904028893,0.0013500669738277793,0.574951171875,1.0,128.0,0.56365966796875,0.09810235634119747,0.1,0.16474472030027587,0.09668259023354565,0.556523067522151,0.4897634832440387,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,91.0,0.33708012793809167,73.62109375,999.0,0.007251300849020481,0.029737377539277077,100.0,0.0,0.6071452498435974,0.6071452498435974,0.6071452498435974,73.62109375,0.9990418553352356,1.0909782139545854,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6071452498435974,128.0,0.13835451006889343,0.2096189260482788,0.029737377539277077,0.0013980451039969921,0.575164794921875,1.0,128.0,0.558319091796875,0.10081369788221836,0.1,0.17292043399638335,0.10147503581471852,0.5843263061411549,0.5050890727179753,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,92.0,0.030485260088291877,73.873046875,999.0,0.006646528374403715,0.028677595779299736,100.0,0.0,0.6115038394927979,0.6115038394927979,0.6115038394927979,73.873046875,0.9991089105606079,1.1121991629319912,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6115038394927979,128.0,0.13835345208644867,0.2106868326663971,0.028677595779299736,0.0013001735787838697,0.5771331787109375,1.0,128.0,0.5683441162109375,0.0967642302974418,0.1,0.1605174784196173,0.09414906273960288,0.5439963336388635,0.4815930134035986,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,93.0,0.04311283155086769,73.9375,999.0,0.012788088992238045,0.03458660840988159,100.0,0.0,0.6098704934120178,0.6098704934120178,0.6098704934120178,73.9375,0.9987038969993591,1.1163690734973177,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6098704934120178,128.0,0.14014780521392822,0.2087882161140442,0.03458660840988159,0.0018911754013970494,0.57763671875,1.0,128.0,0.564849853515625,0.09855491282205123,0.1,0.1662988153686771,0.09752747252747253,0.564008554842652,0.49242977326807974,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,96.0,-0.0027988877455348135,74.806640625,999.0,0.009025363251566887,0.034893278032541275,100.0,0.0,0.6113324761390686,0.6113324761390686,0.6113324761390686,74.806640625,0.9986807703971863,1.0988435395660359,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6113324761390686,128.0,0.14161956310272217,0.2078298032283783,0.034893278032541275,0.0019248609896749258,0.5844268798828125,1.0,128.0,0.5681915283203125,0.09957051389055124,0.1,0.16968805048275246,0.09934466463016632,0.5812710051940116,0.4982469621664244,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,101.0,0.15198347525926226,75.349609375,999.0,0.010933950543403625,0.034941352903842926,100.0,0.0,0.6112713813781738,0.6112713813781738,0.6112713813781738,75.349609375,0.998677134513855,1.1006745794194674,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6112713813781738,128.0,0.14207762479782104,0.20608177781105042,0.034941352903842926,0.001930168829858303,0.5886688232421875,1.0,128.0,0.5768890380859375,0.09706701246004881,0.1,0.16217174515235455,0.09484434536924233,0.5589673082798655,0.48350128424673056,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,100.0,0.2388962731051892,75.423828125,999.0,0.008691308088600636,0.03393445909023285,100.0,0.0,0.6119017004966736,0.6119017004966736,0.6119017004966736,75.423828125,0.9987522959709167,1.0979540698889263,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6119017004966736,128.0,0.14216281473636627,0.20588788390159607,0.03393445909023285,0.0018205292290076613,0.5892486572265625,1.0,128.0,0.5703887939453125,0.1004039625782262,0.1,0.17230919115204923,0.10075873320040396,0.5944087992667277,0.5028663762395683,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,98.0,0.4356340887083437,75.44921875,999.0,0.004640749655663967,0.02983127348124981,100.0,0.0,0.6124041080474854,0.6124041080474854,0.6124041080474854,75.44921875,0.9990357756614685,1.0869340692555638,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6124041080474854,128.0,0.1416139304637909,0.20596551895141602,0.02983127348124981,0.0014068877790123224,0.589447021484375,1.0,128.0,0.57025146484375,0.10055495834600373,0.1,0.17274659111032406,0.10100957804814911,0.5960892147876565,0.5036896319742656,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,97.0,0.11886333629397383,75.453125,999.0,0.0075792125426232815,0.031576670706272125,100.0,0.0,0.6093491315841675,0.6093491315841675,0.6093491315841675,75.453125,0.998919665813446,1.0956310928085349,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6093491315841675,128.0,0.14255350828170776,0.20638251304626465,0.031576670706272125,0.0015763349365442991,0.5894775390625,1.0,128.0,0.573394775390625,0.09900167234683897,0.1,0.16822347160122186,0.09836405052805965,0.5805071799572258,0.4950171092191622,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,94.0,0.3886011348369855,75.5390625,999.0,0.007253488525748253,0.03319163620471954,100.0,0.0,0.6103200912475586,0.6103200912475586,0.6103200912475586,75.5390625,0.9988062977790833,1.1092014138706272,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6103200912475586,128.0,0.14255791902542114,0.20670276880264282,0.03319163620471954,0.0017416991759091616,0.59014892578125,1.0,128.0,0.57586669921875,0.09807960876380085,0.1,0.1654504444739286,0.09672665218740303,0.571494042163153,0.4896375109951212,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,95.0,0.3020399929773747,75.625,999.0,0.009753232821822166,0.034919802099466324,100.0,0.0,0.6096045970916748,0.6096045970916748,0.6096045970916748,75.625,0.9986788034439087,1.0976594480504334,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6096045970916748,128.0,0.14197015762329102,0.20621490478515625,0.034919802099466324,0.0019277887186035514,0.5908203125,1.0,128.0,0.574127197265625,0.09916799713144861,0.1,0.1687800998541952,0.09865702479338843,0.5835624809043691,0.4959683908166531,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,103.0,0.23304442147817686,75.806640625,999.0,0.006879833061248064,0.03158056363463402,100.0,0.0,0.6086379289627075,0.6086379289627075,0.6086379289627075,75.806640625,0.9989193677902222,1.096794655867139,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6086379289627075,128.0,0.14430898427963257,0.20534411072731018,0.03158056363463402,0.001576723763719201,0.5922393798828125,1.0,128.0,0.5801544189453125,0.09688322725863018,0.1,0.16177605326396086,0.09453018318604592,0.5604949587534372,0.4823664825976035,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,104.0,0.08817750571676947,75.916015625,999.0,0.007704554125666618,0.03103576973080635,100.0,0.0,0.6111292839050293,0.6111292839050293,0.6111292839050293,75.916015625,0.9989563226699829,1.1054431658160908,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6111292839050293,128.0,0.14314037561416626,0.2040521800518036,0.03103576973080635,0.0015227930853143334,0.5930938720703125,1.0,128.0,0.5792388916015625,0.09760783518658264,0.1,0.1641307937905978,0.09588618179011552,0.5693553315001527,0.4868136209967283,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,102.0,0.6004704838944611,76.232421875,999.0,0.007361908908933401,0.03182843700051308,100.0,0.0,0.6118975877761841,0.6118975877761841,0.6118975877761841,76.232421875,0.9989023804664612,1.0971981261087558,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6118975877761841,128.0,0.1440199315547943,0.203445166349411,0.03182843700051308,0.0016015720320865512,0.5955657958984375,1.0,128.0,0.5819244384765625,0.09728402476381266,0.1,0.16324023081817582,0.09530885706233506,0.5682859761686526,0.48484649715366,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,105.0,0.3138457396561934,76.318359375,999.0,0.008260393515229225,0.030659208074212074,100.0,0.0,0.6105607748031616,0.6105607748031616,0.6105607748031616,76.318359375,0.9989815354347229,1.1066440923855363,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6105607748031616,128.0,0.14376866817474365,0.20342859625816345,0.030659208074212074,0.0014860646333545446,0.5962371826171875,1.0,128.0,0.5816802978515625,0.09764139836360294,0.1,0.1643979746169527,0.09596928982725528,0.5728689275893676,0.48701930868364807,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,99.0,0.09317271001186639,76.353515625,999.0,0.009030867367982864,0.033425673842430115,100.0,0.0,0.6136116981506348,0.6136116981506348,0.6136116981506348,76.353515625,0.9987894296646118,1.0916222903017045,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6136116981506348,128.0,0.144239142537117,0.20237460732460022,0.033425673842430115,0.0017663477919995785,0.5965118408203125,1.0,128.0,0.5797882080078125,0.09863327759488649,0.1,0.1674445101776989,0.09774128360576062,0.5837152459517262,0.49289169654765497,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,107.0,0.07371705227722235,76.474609375,999.0,0.01088307797908783,0.03281322866678238,100.0,0.0,0.6098099946975708,0.6098099946975708,0.6098099946975708,76.474609375,0.9988333582878113,1.113599611561643,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6098099946975708,128.0,0.14357812702655792,0.20235148072242737,0.03281322866678238,0.0017022127285599709,0.5974578857421875,1.0,128.0,0.5824432373046875,0.09773998975028703,0.1,0.16476663530338506,0.0961563018771549,0.5751604032997251,0.48761410570139674,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,109.0,0.23507040767488122,76.6328125,999.0,0.016824781894683838,0.035815153270959854,100.0,0.0,0.6075839996337891,0.6075839996337891,0.6075839996337891,76.6328125,0.9986101388931274,1.1008785550065407,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6075839996337891,128.0,0.14400127530097961,0.2011188268661499,0.035815153270959854,0.0020279136952012777,0.59869384765625,1.0,128.0,0.581024169921875,0.09887843645700378,0.1,0.16827574155781747,0.09817514527474767,0.5884509624197983,0.4943102413387346,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,116.0,0.23990279035876183,76.6875,999.0,0.0062909615226089954,0.03292800858616829,100.0,0.0,0.6071619987487793,0.6071619987487793,0.6071619987487793,76.6875,0.998825192451477,1.1091546020040561,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6071619987487793,128.0,0.14429828524589539,0.2027888298034668,0.03292800858616829,0.0017141420394182205,0.59912109375,1.0,128.0,0.58343505859375,0.09789718347870374,0.1,0.16533507967692643,0.09644967400162999,0.5785212343415826,0.4885571081014575,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,108.0,0.27911980337501746,76.70703125,999.0,0.006165240425616503,0.030364353209733963,100.0,0.0,0.6093246936798096,0.6093246936798096,0.6093246936798096,76.70703125,0.9990010261535645,1.09670867793815,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6093246936798096,128.0,0.1442868709564209,0.20063704252243042,0.030364353209733963,0.001457618665881455,0.599273681640625,1.0,128.0,0.58154296875,0.09885197008523436,0.1,0.16822348319511132,0.09813107908540002,0.5887564925145127,0.4941578699222844,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,112.0,0.3276181969495774,76.80078125,999.0,0.028037935495376587,0.04302888736128807,100.0,0.0,0.6104754209518433,0.6104754209518433,0.6104754209518433,76.80078125,0.9979938864707947,1.0941815689510428,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6104754209518433,128.0,0.14356215298175812,0.20196712017059326,0.04302888736128807,0.0029270900413393974,0.600006103515625,1.0,128.0,0.57977294921875,0.10001186890996192,0.1,0.171622917938432,0.10009663801434311,0.6012832263978002,0.5007094213019684,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,106.0,-0.10714676073531693,76.8515625,999.0,0.01109512522816658,0.032004326581954956,100.0,0.0,0.610384464263916,0.610384464263916,0.610384464263916,76.8515625,0.998890221118927,1.1218151194805328,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.610384464263916,128.0,0.1432657241821289,0.20157408714294434,0.032004326581954956,0.0016193219926208258,0.60040283203125,1.0,128.0,0.589019775390625,0.09586058404910999,0.1,0.1588878720529917,0.09266036393209312,0.5569813626642224,0.475880069363981,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
